session_id,semantic_event_id,start_ms,end_ms,speaking_rate_chars_per_sec,pause_before_ms,pause_after_ms,volume_rms_avg,volume_dbfs_avg,peak_dbfs_max,volume_change,emphasis_label,prosody_status,audio_evidence_refs,completion_status
latest_live_01,latest_live_01-SEM0001-000000000160,160,86000,3.04,160,3290,0.344198,-9.28,-0.28,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000001;latest_live_01-A000002;latest_live_01-A000003;latest_live_01-A000005;latest_live_01-A000006;latest_live_01-A000007;latest_live_01-A000008;latest_live_01-A000009;latest_live_01-A000010;latest_live_01-A000011,passed
latest_live_01,latest_live_01-SEM0002-000000088920,88920,118290,5.07,240,5520,0.361609,-8.93,-0.32,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000012;latest_live_01-A000014;latest_live_01-A000015;latest_live_01-A000016;latest_live_01-A000018,passed
latest_live_01,latest_live_01-SEM0003-000000118450,118450,127370,7.44,80,1680,0.387558,-8.24,-0.1,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000019;latest_live_01-A000020;latest_live_01-A000021;latest_live_01-A000022,passed
latest_live_01,latest_live_01-SEM0004-000000133890,133890,147930,3.58,200,1760,0.339031,-9.4,-0.39,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000024;latest_live_01-A000025;latest_live_01-A000026,passed
latest_live_01,latest_live_01-SEM0005-000000158010,158010,184780,4.9,280,2480,0.319069,-9.93,-0.43,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000028;latest_live_01-A000029;latest_live_01-A000030;latest_live_01-A000031;latest_live_01-A000032;latest_live_01-A000033;latest_live_01-A000034,passed
latest_live_01,latest_live_01-SEM0006-000000192060,192060,210260,6.2,160,360,0.290308,-10.76,-0.75,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000036;latest_live_01-A000037;latest_live_01-A000038;latest_live_01-A000039,passed
latest_live_01,latest_live_01-SEM0007-000000210620,210620,243910,5.92,40,810,0.286266,-10.93,-0.27,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000040;latest_live_01-A000041;latest_live_01-A000042;latest_live_01-A000043;latest_live_01-A000044;latest_live_01-A000045;latest_live_01-A000046;latest_live_01-A000047;latest_live_01-A000048,passed
latest_live_01,latest_live_01-SEM0008-000000244610,244610,280820,6.03,240,400,0.26418,-11.59,-0.76,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000049;latest_live_01-A000050;latest_live_01-A000051;latest_live_01-A000052,passed
latest_live_01,latest_live_01-SEM0009-000000280900,280900,322560,5.88,80,240,0.251044,-12.02,-0.61,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000053;latest_live_01-A000054;latest_live_01-A000055;latest_live_01-A000056;latest_live_01-A000057,passed
latest_live_01,latest_live_01-SEM0010-000000322680,322680,344780,6.14,120,420,0.252033,-11.98,-0.54,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000058;latest_live_01-A000059;latest_live_01-A000060;latest_live_01-A000061,passed
latest_live_01,latest_live_01-SEM0011-000000344900,344900,367370,7.07,120,600,0.262798,-11.64,-0.74,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000062;latest_live_01-A000063;latest_live_01-A000064;latest_live_01-A000065;latest_live_01-A000066,passed
latest_live_01,latest_live_01-SEM0012-000000367650,367650,395390,6.38,240,380,0.255305,-11.86,-0.75,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000067;latest_live_01-A000068;latest_live_01-A000069;latest_live_01-A000070,passed
latest_live_01,latest_live_01-SEM0013-000000395710,395710,412430,5.89,320,440,0.285816,-10.9,-0.65,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000071;latest_live_01-A000072;latest_live_01-A000073;latest_live_01-A000074;latest_live_01-A000075,passed
latest_live_01,latest_live_01-SEM0014-000000412790,412790,424470,6.12,240,1280,0.31786,-9.96,-0.51,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000076;latest_live_01-A000077;latest_live_01-A000078;latest_live_01-A000079,passed
latest_live_01,latest_live_01-SEM0015-000000424550,424550,446320,6.01,80,640,0.283312,-11.02,-0.45,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000080;latest_live_01-A000081;latest_live_01-A000082;latest_live_01-A000083,passed
latest_live_01,latest_live_01-SEM0016-000000446960,446960,466960,7.04,120,440,0.290058,-10.78,-0.71,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000084;latest_live_01-A000086;latest_live_01-A000087;latest_live_01-A000088,passed
latest_live_01,latest_live_01-SEM0017-000000467400,467400,489040,6.58,120,410,0.278281,-11.12,-0.66,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000089;latest_live_01-A000090;latest_live_01-A000091;latest_live_01-A000092,passed
latest_live_01,latest_live_01-SEM0018-000000489450,489450,504370,6.83,80,280,0.296421,-10.57,-0.53,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000093;latest_live_01-A000094;latest_live_01-A000095;latest_live_01-A000096,passed
latest_live_01,latest_live_01-SEM0019-000000504410,504410,526030,6.46,40,320,0.266719,-11.51,-0.64,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000097;latest_live_01-A000098;latest_live_01-A000099;latest_live_01-A000100,passed
latest_live_01,latest_live_01-SEM0020-000000526150,526150,543390,6.27,80,360,0.251844,-11.98,-0.88,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000101;latest_live_01-A000102;latest_live_01-A000103;latest_live_01-A000104,passed
latest_live_01,latest_live_01-SEM0021-000000543670,543670,566670,7.34,240,280,0.260725,-11.68,-0.8,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000105;latest_live_01-A000106;latest_live_01-A000107;latest_live_01-A000108,passed
latest_live_01,latest_live_01-SEM0022-000000566830,566830,592320,6.5,160,640,0.24663,-12.17,-0.79,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000109;latest_live_01-A000110;latest_live_01-A000111;latest_live_01-A000112,passed
latest_live_01,latest_live_01-SEM0023-000000592680,592680,622000,6.72,240,440,0.254323,-11.89,-0.93,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000113;latest_live_01-A000114;latest_live_01-A000115;latest_live_01-A000116,passed
latest_live_01,latest_live_01-SEM0024-000000622240,622240,639120,7.5,240,240,0.257324,-11.8,-0.6,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000117;latest_live_01-A000118;latest_live_01-A000119;latest_live_01-A000120,passed
latest_live_01,latest_live_01-SEM0025-000000639200,639200,656100,7.63,80,400,0.269435,-11.4,-0.86,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000121;latest_live_01-A000122;latest_live_01-A000123;latest_live_01-A000124,passed
latest_live_01,latest_live_01-SEM0026-000000656500,656500,677140,6.59,160,360,0.250391,-12.03,-0.63,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000125;latest_live_01-A000126;latest_live_01-A000127;latest_live_01-A000128,passed
latest_live_01,latest_live_01-SEM0027-000000677380,677380,696580,5.9,240,760,0.257317,-11.81,-0.66,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000129;latest_live_01-A000130;latest_live_01-A000131;latest_live_01-A000132,passed
latest_live_01,latest_live_01-SEM0028-000000696900,696900,726810,6.09,120,350,0.252408,-11.96,-0.87,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000133;latest_live_01-A000134;latest_live_01-A000135;latest_live_01-A000136,passed
latest_live_01,latest_live_01-SEM0029-000000726930,726930,746650,6.63,120,400,0.245945,-12.2,-0.7,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000137;latest_live_01-A000138;latest_live_01-A000139;latest_live_01-A000140,passed
latest_live_01,latest_live_01-SEM0030-000000746890,746890,761850,6.85,80,920,0.28121,-11.05,-0.68,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000141;latest_live_01-A000142;latest_live_01-A000143;latest_live_01-A000144,passed
latest_live_01,latest_live_01-SEM0031-000000762210,762210,768970,8.14,80,280,0.292422,-10.75,-0.84,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000145;latest_live_01-A000146;latest_live_01-A000147;latest_live_01-A000148,passed
latest_live_01,latest_live_01-SEM0032-000000769250,769250,792930,6.46,280,360,0.262701,-11.61,-0.7,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000149;latest_live_01-A000150;latest_live_01-A000151;latest_live_01-A000152,passed
latest_live_01,latest_live_01-SEM0033-000000793090,793090,812600,6.91,160,390,0.254824,-11.88,-0.77,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000153;latest_live_01-A000154;latest_live_01-A000155;latest_live_01-A000157,passed
latest_live_01,latest_live_01-SEM0034-000000812960,812960,820800,7.0,120,320,0.273979,-11.27,-0.85,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000158;latest_live_01-A000159;latest_live_01-A000160;latest_live_01-A000161,passed
latest_live_01,latest_live_01-SEM0035-000000821120,821120,842650,6.84,80,760,0.262315,-11.63,-0.83,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000162;latest_live_01-A000163;latest_live_01-A000164;latest_live_01-A000165;latest_live_01-A000166;latest_live_01-A000167;latest_live_01-A000168,passed
latest_live_01,latest_live_01-SEM0036-000000843010,843010,862310,6.61,160,360,0.272029,-11.34,-0.66,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000169;latest_live_01-A000170;latest_live_01-A000171;latest_live_01-A000172,passed
latest_live_01,latest_live_01-SEM0037-000000862510,862510,876710,6.81,200,370,0.246724,-12.16,-0.96,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000173;latest_live_01-A000174;latest_live_01-A000175;latest_live_01-A000176,passed
latest_live_01,latest_live_01-SEM0038-000000877080,877080,896680,6.04,240,320,0.262086,-11.64,-0.83,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000177;latest_live_01-A000178;latest_live_01-A000179;latest_live_01-A000180,passed
latest_live_01,latest_live_01-SEM0039-000000896920,896920,922540,6.32,240,960,0.248482,-12.15,-0.85,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000181;latest_live_01-A000182;latest_live_01-A000183;latest_live_01-A000184;latest_live_01-A000185,passed
latest_live_01,latest_live_01-SEM0040-000000923500,923500,933670,6.87,120,370,0.268008,-11.45,-1.05,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000186;latest_live_01-A000187;latest_live_01-A000188;latest_live_01-A000189,passed
latest_live_01,latest_live_01-SEM0041-000000933870,933870,964350,6.08,200,400,0.275201,-11.22,-0.61,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000190;latest_live_01-A000191;latest_live_01-A000192;latest_live_01-A000193;latest_live_01-A000194,passed
latest_live_01,latest_live_01-SEM0042-000000964710,964710,993280,5.16,200,2090,0.329402,-9.69,-0.39,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000195;latest_live_01-A000196;latest_live_01-A000197;latest_live_01-A000198;latest_live_01-A000199,passed
latest_live_01,latest_live_01-SEM0043-000001021240,1021240,1091360,2.15,390,1200,0.368575,-8.67,-0.45,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000201;latest_live_01-A000202;latest_live_01-A000203,passed
latest_live_01,latest_live_01-SEM0044-000001092560,1092560,1179130,2.77,640,1560,0.379936,-8.42,-0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000204;latest_live_01-A000205;latest_live_01-A000206;latest_live_01-A000207;latest_live_01-A000208,passed
latest_live_01,latest_live_01-SEM0045-000001179440,1179440,1214080,4.44,80,440,0.304843,-10.32,-0.57,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000209;latest_live_01-A000210;latest_live_01-A000211;latest_live_01-A000212,passed
latest_live_01,latest_live_01-SEM0046-000001214480,1214480,1231550,6.08,320,480,0.287419,-10.84,-0.81,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000213;latest_live_01-A000214;latest_live_01-A000215;latest_live_01-A000216;latest_live_01-A000217,passed
latest_live_01,latest_live_01-SEM0047-000001231830,1231830,1258020,5.64,80,600,0.291104,-10.73,-0.37,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000218;latest_live_01-A000219;latest_live_01-A000220;latest_live_01-A000221,passed
latest_live_01,latest_live_01-SEM0048-000001258620,1258620,1274060,5.72,360,560,0.306905,-10.31,-0.57,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000222;latest_live_01-A000223;latest_live_01-A000224;latest_live_01-A000225,passed
latest_live_01,latest_live_01-SEM0049-000001274580,1274580,1292320,7.18,120,380,0.279159,-11.09,0.0,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000226;latest_live_01-A000227;latest_live_01-A000228;latest_live_01-A000229,passed
latest_live_01,latest_live_01-SEM0050-000001292480,1292480,1311320,5.72,160,560,0.282864,-10.97,-0.56,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000230;latest_live_01-A000231;latest_live_01-A000232;latest_live_01-A000233,passed
latest_live_01,latest_live_01-SEM0051-000001311880,1311880,1327880,6.27,160,320,0.28891,-10.82,-0.5,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000234;latest_live_01-A000235;latest_live_01-A000236;latest_live_01-A000237;latest_live_01-A000238,passed
latest_live_01,latest_live_01-SEM0052-000001328200,1328200,1362370,6.22,80,280,0.268765,-11.42,-0.61,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000239;latest_live_01-A000240;latest_live_01-A000241;latest_live_01-A000242,passed
latest_live_01,latest_live_01-SEM0053-000001362410,1362410,1377960,5.94,40,440,0.316928,-10.03,-0.45,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000243;latest_live_01-A000244;latest_live_01-A000245;latest_live_01-A000246,passed
latest_live_01,latest_live_01-SEM0054-000001378280,1378280,1391120,7.17,280,320,0.28997,-10.77,-0.61,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000247;latest_live_01-A000248;latest_live_01-A000249;latest_live_01-A000250,passed
latest_live_01,latest_live_01-SEM0055-000001391240,1391240,1410070,5.8,120,480,0.256312,-11.86,-0.78,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000251;latest_live_01-A000252;latest_live_01-A000253;latest_live_01-A000254;latest_live_01-A000255,passed
latest_live_01,latest_live_01-SEM0056-000001410190,1410190,1427900,5.92,120,870,0.27175,-11.33,-0.4,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000256;latest_live_01-A000257;latest_live_01-A000258;latest_live_01-A000259;latest_live_01-A000260,passed
latest_live_01,latest_live_01-SEM0057-000001428540,1428540,1437620,7.53,80,1320,0.288476,-10.89,-0.75,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000261;latest_live_01-A000262;latest_live_01-A000263;latest_live_01-A000264,passed
latest_live_01,latest_live_01-SEM0058-000001438020,1438020,1463540,5.96,240,480,0.26111,-11.67,-0.48,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000265;latest_live_01-A000266;latest_live_01-A000267;latest_live_01-A000268;latest_live_01-A000269,passed
latest_live_01,latest_live_01-SEM0059-000001463780,1463780,1483700,6.94,240,360,0.264072,-11.59,-0.42,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000270;latest_live_01-A000271;latest_live_01-A000272;latest_live_01-A000273,passed
latest_live_01,latest_live_01-SEM0060-000001484020,1484020,1501880,6.37,320,480,0.299546,-10.5,-0.79,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000274;latest_live_01-A000275;latest_live_01-A000276;latest_live_01-A000277,passed
latest_live_01,latest_live_01-SEM0061-000001501960,1501960,1511280,8.73,80,400,0.26273,-11.62,-0.8,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000278;latest_live_01-A000279;latest_live_01-A000280;latest_live_01-A000281,passed
latest_live_01,latest_live_01-SEM0062-000001511680,1511680,1536880,7.13,200,480,0.262201,-11.65,-0.9,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000282;latest_live_01-A000283;latest_live_01-A000284;latest_live_01-A000285;latest_live_01-A000286;latest_live_01-A000287;latest_live_01-A000288,passed
latest_live_01,latest_live_01-SEM0063-000001537120,1537120,1550720,9.2,200,400,0.24287,-12.31,-0.93,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000289;latest_live_01-A000290;latest_live_01-A000291;latest_live_01-A000292,passed
latest_live_01,latest_live_01-SEM0064-000001551080,1551080,1580800,6.88,320,1130,0.258074,-11.77,-0.53,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000293;latest_live_01-A000294;latest_live_01-A000295;latest_live_01-A000296,passed
latest_live_01,latest_live_01-SEM0065-000001581930,1581930,1606690,6.56,160,320,0.260777,-11.68,-0.36,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000297;latest_live_01-A000298;latest_live_01-A000299;latest_live_01-A000300,passed
latest_live_01,latest_live_01-SEM0066-000001607530,1607530,1631090,6.56,160,400,0.260712,-11.68,-0.63,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000302;latest_live_01-A000303;latest_live_01-A000304;latest_live_01-A000305,passed
latest_live_01,latest_live_01-SEM0067-000001631490,1631490,1653030,6.62,280,600,0.259273,-11.75,-0.77,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000306;latest_live_01-A000307;latest_live_01-A000308;latest_live_01-A000309,passed
latest_live_01,latest_live_01-SEM0068-000001653310,1653310,1672060,6.3,280,1150,0.262341,-11.63,-0.22,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000310;latest_live_01-A000311;latest_live_01-A000312;latest_live_01-A000313,passed
latest_live_01,latest_live_01-SEM0069-000001672420,1672420,1707650,6.34,200,990,0.248757,-12.1,-0.71,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000314;latest_live_01-A000315;latest_live_01-A000316;latest_live_01-A000317;latest_live_01-A000318;latest_live_01-A000319,passed
latest_live_01,latest_live_01-SEM0070-000001708090,1708090,1719010,6.6,80,360,0.269094,-11.45,-0.82,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000320;latest_live_01-A000321;latest_live_01-A000322;latest_live_01-A000323,passed
latest_live_01,latest_live_01-SEM0071-000001719370,1719370,1733420,6.01,80,370,0.263714,-11.59,-0.74,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000324;latest_live_01-A000325;latest_live_01-A000326;latest_live_01-A000327,passed
latest_live_01,latest_live_01-SEM0072-000001733580,1733580,1741140,7.43,80,280,0.279709,-11.1,-0.77,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000328;latest_live_01-A000329;latest_live_01-A000330;latest_live_01-A000331,passed
latest_live_01,latest_live_01-SEM0073-000001741300,1741300,1751900,7.44,80,500,0.297835,-10.63,-0.78,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000332;latest_live_01-A000333;latest_live_01-A000334;latest_live_01-A000335,passed
latest_live_01,latest_live_01-SEM0074-000001752400,1752400,1771520,6.88,80,320,0.247912,-12.13,-0.78,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000336;latest_live_01-A000337;latest_live_01-A000338;latest_live_01-A000339;latest_live_01-A000340,passed
latest_live_01,latest_live_01-SEM0075-000001771840,1771840,1797590,6.22,80,480,0.251939,-11.97,-0.8,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000341;latest_live_01-A000342;latest_live_01-A000343;latest_live_01-A000344,passed
latest_live_01,latest_live_01-SEM0076-000001797750,1797750,1813630,6.75,120,280,0.266268,-11.51,-0.94,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000345;latest_live_01-A000346;latest_live_01-A000347;latest_live_01-A000348,passed
latest_live_01,latest_live_01-SEM0077-000001813910,1813910,1839980,6.09,280,510,0.260367,-11.69,-0.78,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000349;latest_live_01-A000350;latest_live_01-A000351;latest_live_01-A000352;latest_live_01-A000353,passed
latest_live_01,latest_live_01-SEM0078-000001840380,1840380,1864140,5.95,160,320,0.265205,-11.53,-0.51,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000354;latest_live_01-A000355;latest_live_01-A000356;latest_live_01-A000357,passed
latest_live_01,latest_live_01-SEM0079-000001864220,1864220,1885530,6.8,80,720,0.270856,-11.35,-0.58,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000358;latest_live_01-A000359;latest_live_01-A000360;latest_live_01-A000361,passed
latest_live_01,latest_live_01-SEM0080-000001886250,1886250,1901970,7.04,80,480,0.256758,-11.81,-0.83,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000362;latest_live_01-A000363;latest_live_01-A000364;latest_live_01-A000365;latest_live_01-A000366,passed
latest_live_01,latest_live_01-SEM0081-000001902270,1902270,1925430,6.97,40,560,0.263498,-11.59,-0.28,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000367;latest_live_01-A000368;latest_live_01-A000369;latest_live_01-A000370;latest_live_01-A000371,passed
latest_live_01,latest_live_01-SEM0082-000001925470,1925470,1938190,6.38,40,400,0.260868,-11.68,-0.57,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000372;latest_live_01-A000373;latest_live_01-A000374;latest_live_01-A000375,passed
latest_live_01,latest_live_01-SEM0083-000001938590,1938590,1954030,6.01,80,480,0.278395,-11.12,-0.69,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000376;latest_live_01-A000377;latest_live_01-A000378;latest_live_01-A000379;latest_live_01-A000380,passed
latest_live_01,latest_live_01-SEM0084-000001954110,1954110,1964550,6.23,80,380,0.246937,-12.15,-0.88,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000381;latest_live_01-A000382;latest_live_01-A000383,passed
latest_live_01,latest_live_01-SEM0085-000001975010,1975010,1992170,5.47,80,420,0.277629,-11.16,-0.77,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000385;latest_live_01-A000386;latest_live_01-A000387;latest_live_01-A000388,passed
latest_live_01,latest_live_01-SEM0086-000001992590,1992590,2007150,6.64,160,360,0.274438,-11.25,-0.9,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000389;latest_live_01-A000390;latest_live_01-A000391;latest_live_01-A000392;latest_live_01-A000393;latest_live_01-A000394;latest_live_01-A000395,passed
latest_live_01,latest_live_01-SEM0087-000002007470,2007470,2025610,7.05,320,400,0.270368,-11.37,-0.42,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000396;latest_live_01-A000397;latest_live_01-A000398;latest_live_01-A000399,passed
latest_live_01,latest_live_01-SEM0088-000002025890,2025890,2049610,6.1,280,680,0.271908,-11.33,-0.7,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000400;latest_live_01-A000401;latest_live_01-A000402;latest_live_01-A000403;latest_live_01-A000404,passed
latest_live_01,latest_live_01-SEM0089-000002049690,2049690,2067410,6.53,80,720,0.269793,-11.39,-0.85,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000405;latest_live_01-A000406;latest_live_01-A000407;latest_live_01-A000408,passed
latest_live_01,latest_live_01-SEM0090-000002068130,2068130,2081010,6.17,360,920,0.253931,-11.93,-0.77,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000409;latest_live_01-A000410;latest_live_01-A000411;latest_live_01-A000412,passed
latest_live_01,latest_live_01-SEM0091-000002081690,2081690,2104650,6.75,400,800,0.263758,-11.59,-0.72,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000413;latest_live_01-A000414;latest_live_01-A000415;latest_live_01-A000416,passed
latest_live_01,latest_live_01-SEM0092-000002104970,2104970,2130660,5.53,280,2870,0.203179,-14.2,-0.68,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000417;latest_live_01-A000418;latest_live_01-A000419;latest_live_01-A000420,passed
latest_live_01,latest_live_01-SEM0093-000002133530,2133530,2158470,4.19,280,1660,0.364558,-8.77,-0.05,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000421;latest_live_01-A000422;latest_live_01-A000423;latest_live_01-A000424,passed
latest_live_01,latest_live_01-SEM0094-000002159590,2159590,2199750,2.62,1040,1840,0.365523,-8.75,-0.07,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000425;latest_live_01-A000426;latest_live_01-A000427;latest_live_01-A000428,passed
latest_live_01,latest_live_01-SEM0095-000002200790,2200790,2231550,3.37,320,1280,0.396771,-8.04,-0.1,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000429;latest_live_01-A000430;latest_live_01-A000431;latest_live_01-A000432;latest_live_01-A000433,passed
latest_live_01,latest_live_01-SEM0096-000002231810,2231810,2250290,3.99,120,1070,0.425851,-7.5,-0.24,high_emphasis,high_emphasis,measured_from_source_audio_rms,latest_live_01-A000434;latest_live_01-A000435;latest_live_01-A000436;latest_live_01-A000437,passed
latest_live_01,latest_live_01-SEM0097-000002251360,2251360,2278480,4.35,680,1200,0.390684,-8.17,-0.35,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000438;latest_live_01-A000439;latest_live_01-A000440;latest_live_01-A000441,passed
latest_live_01,latest_live_01-SEM0098-000002279680,2279680,2293240,5.62,120,1840,0.42275,-7.51,-0.37,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000442;latest_live_01-A000443;latest_live_01-A000444;latest_live_01-A000445,passed
latest_live_01,latest_live_01-SEM0099-000002294520,2294520,2326090,5.05,440,1320,0.436647,-7.23,-0.38,high_emphasis,high_emphasis,measured_from_source_audio_rms,latest_live_01-A000446;latest_live_01-A000448;latest_live_01-A000449;latest_live_01-A000450;latest_live_01-A000451,passed
latest_live_01,latest_live_01-SEM0100-000002326570,2326570,2355520,3.77,120,2590,0.42095,-7.53,-0.02,high_emphasis,high_emphasis,measured_from_source_audio_rms,latest_live_01-A000452;latest_live_01-A000453;latest_live_01-A000454;latest_live_01-A000455;latest_live_01-A000456,passed
latest_live_01,latest_live_01-SEM0101-000002356400,2356400,2380440,4.49,120,1080,0.396339,-8.06,-0.29,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000457;latest_live_01-A000458;latest_live_01-A000459;latest_live_01-A000460,passed
latest_live_01,latest_live_01-SEM0102-000002380850,2380850,2391290,8.5,80,280,0.334079,-9.52,-0.38,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000461;latest_live_01-A000462;latest_live_01-A000463;latest_live_01-A000464,passed
latest_live_01,latest_live_01-SEM0103-000002391330,2391330,2407650,6.57,40,280,0.28609,-10.88,-0.79,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000465;latest_live_01-A000466;latest_live_01-A000467;latest_live_01-A000468,passed
latest_live_01,latest_live_01-SEM0104-000002407810,2407810,2432180,6.5,80,1090,0.263185,-11.59,-0.48,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000469;latest_live_01-A000470;latest_live_01-A000471;latest_live_01-A000472,passed
latest_live_01,latest_live_01-SEM0105-000002432700,2432700,2448120,6.67,200,860,0.268008,-11.44,-0.88,normal_volume,normal_volume,measured_from_source_audio_rms,latest_live_01-A000473;latest_live_01-A000474;latest_live_01-A000475;latest_live_01-A000476,passed
