call_id,session_id,provider,model,modality,task_id,request_at,result_at,input_hash,output_hash,status,retry_count,local_raw_ref,git_safe_note
latest_live_03-QW0002,latest_live_03,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:10:22+08:00,2026-07-23T16:10:22+08:00,035873367694,99d7bcd544eec95c3cc73c3ab5d2f1ded3fdaab1a53d5c56e73a3753dce99490,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0002_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_03-QW0003,latest_live_03,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:10:28+08:00,2026-07-23T16:10:28+08:00,16c67f93258d,e30a9f6f0c4eba0892bba0c20ec0f9090d03f841d0b9246ff602c26fba939245,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0003_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_03-QW0004,latest_live_03,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:10:34+08:00,2026-07-23T16:10:34+08:00,df75752abfac,e01fe80563f2989219ac79b7870fa20fc4f45486bda8334d3f967908e6873e70,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0004_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_03-QW0005,latest_live_03,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:10:40+08:00,2026-07-23T16:10:40+08:00,f54931ef61c7,65c43936821093530997a1cdf2dd3c1d4c60a95ba2ad1ab865bd07a01c587cd9,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0005_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_03-QW0006,latest_live_03,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:10:47+08:00,2026-07-23T16:10:47+08:00,b63d2cd7a4f9,0bc25e73d4246854fbc90bcd0a8b288a9fd22cb3801af57b065f99401e9f6517,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0006_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_03-QW0007,latest_live_03,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:10:52+08:00,2026-07-23T16:10:52+08:00,4f6cb8dc3fd8,dbe6c98f06ec9fda2c590cb97a8df7eff925a8a69ebb860b7bed804bf01e538c,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0007_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_03-QW0008,latest_live_03,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:11:03+08:00,2026-07-23T16:11:03+08:00,6811dc0fd8c3,e1ec90984dc594f796584b2843d5bb9568a1055fa9303f8944ff68772183d9c4,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0008_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_03-QW0009,latest_live_03,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:11:09+08:00,2026-07-23T16:11:09+08:00,da759b4ba5ce,796cd02ba8998c12765d49d6b13cdd2d1ea731878959ebc407c2c94d5b98fae4,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0009_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_04-QW0001,latest_live_04,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:12:27+08:00,2026-07-23T16:12:27+08:00,84b1855b72d3,a4ebbd592b0bbd664e974df4f082e0c08a8e0d31e5eabd14093795fbff3c5aad,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0001_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_04-QW0002,latest_live_04,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:12:34+08:00,2026-07-23T16:12:34+08:00,61576a454c99,a55dfe8904958c61196d327da748029aba5499d34cf756e09e86f360b2cbf842,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0002_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_04-QW0003,latest_live_04,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:12:45+08:00,2026-07-23T16:12:45+08:00,f159b7a01ee8,653d6b27bf96fb573b390e4f22335be8f09c7cde7c08f2d861de09822e96899c,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0003_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_04-QW0004,latest_live_04,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:12:52+08:00,2026-07-23T16:12:52+08:00,653fb7db561a,2fe6d7379e4d224eabf8e943d421ec8de4fb784188b67f7fb481d427a312bc51,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0004_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_04-QW0005,latest_live_04,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:12:58+08:00,2026-07-23T16:12:58+08:00,607a65ed0033,667366bfba865595dacad0617ba6bbb455aa30f71754cb6ba12f2870d34e20e7,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0005_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_04-QW0006,latest_live_04,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:13:05+08:00,2026-07-23T16:13:05+08:00,efe56aeccd08,b626fcc092c97e0f05460ab41bac9d319e9ffa5136e6a6bbea8e282d750b6eec,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0006_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_05-QW0001,latest_live_05,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:13:53+08:00,2026-07-23T16:13:53+08:00,8f2eee19f050,39802037536d206abe98ddd4df9ec98a9caa5ddf9922d3addf86da31d1f74cd0,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0001_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_05-QW0002,latest_live_05,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:13:59+08:00,2026-07-23T16:13:59+08:00,01f60858b0f3,f61ae6cdc64f4dc75b54732d9b9ac2a82007ea0bfdfdca9f1408d056df9dd0c2,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0002_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_05-QW0003,latest_live_05,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:14:11+08:00,2026-07-23T16:14:11+08:00,8b5f2ebfe859,c97d4b70781017fc0e7b6a7131957720c05b2b3045bac1c690510bca0328d050,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0003_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_05-QW0004,latest_live_05,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:14:16+08:00,2026-07-23T16:14:16+08:00,f1d83916e368,adb405009e50a750ed68f634d89ab71ed6087fa571158bbae6ac975a77eaa86d,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0004_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_05-QW0005,latest_live_05,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:14:23+08:00,2026-07-23T16:14:23+08:00,d2b225ce30c7,d536a7cecdd6be3d69a1d6a00627a2b56edfa09d4e377acf33129e5be0a327e2,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0005_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_05-QW0006,latest_live_05,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:14:29+08:00,2026-07-23T16:14:29+08:00,e35a88134f29,efb7c329b70a2eef008c0ebf8d8e06b17385beb1d69fc2e0abc686713787fee9,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0006_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_05-QW0007,latest_live_05,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:14:36+08:00,2026-07-23T16:14:36+08:00,b9342b3d49e4,bbf6e1fc013a144628d87944a3793304807f4457241b7a4dc03f9a4130008191,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0007_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_06-QW0001,latest_live_06,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:16:08+08:00,2026-07-23T16:16:08+08:00,b48c280f470e,36590baa41d2cb13cf490777b12a4dc9cfc97f207ae9d13f22f36c6ece0b9242,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0001_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_06-QW0002,latest_live_06,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:16:15+08:00,2026-07-23T16:16:15+08:00,6da230282408,29f96a1cd2d5f5bbb088bd5b34c9c823155a3078637c65b859050a8e9a88db63,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0002_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_06-QW0003,latest_live_06,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:16:26+08:00,2026-07-23T16:16:26+08:00,e5d9de37dd16,5377e243f367fb2ad0a8a72dcbdc0a6c818e21dd828623a4dab27de142bbf5b8,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0003_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_06-QW0004,latest_live_06,Alibaba DashScope,qwen3-vl-plus,qwen_vl_video_window,,2026-07-23T16:16:48+08:00,2026-07-23T16:16:48+08:00,311dfcb0f6fb,f6cbc54c685ab0fbef7b582dab7eb6f49f6fe761cf0fa7b5495fee683edb09d9,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0004_qwen3-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_06-QW0005,latest_live_06,Alibaba DashScope,qwen-vl-max,qwen_vl_video_window,,2026-07-23T16:17:14+08:00,2026-07-23T16:17:14+08:00,f3ec4dd75332,0c3551260916ec42c9d0ff3f054a1ef8aecb2fd6bf212d9f817ade20c37f694d,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0005_qwen-vl-max.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_06-QW0006,latest_live_06,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:17:20+08:00,2026-07-23T16:17:20+08:00,95601743b6e7,694ce8dde0a11fcf7f0c46a54ec58eeb42ba86ab2f34e1960c872a2aeabecf16,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0006_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_06-QW0007,latest_live_06,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:17:27+08:00,2026-07-23T16:17:27+08:00,89de126c9e32,f1f153c31544f0470644e48d8fcfffca00e26f5c0344ccb9ea8a5abdd95fe060,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0007_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_06-QW0008,latest_live_06,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:17:33+08:00,2026-07-23T16:17:33+08:00,f64dd95917f2,8fdcba7d131e640c5ae66b29b23165697a53780c7e2d1ba27ec3f96d6f7a9b89,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0008_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_06-QW0009,latest_live_06,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:17:44+08:00,2026-07-23T16:17:44+08:00,fa1099702f03,faf2cf3c7360cac27c988f9f516417e706a21fcca8d5a7538974f1fdfea6b732,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0009_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_06-QW0010,latest_live_06,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:17:50+08:00,2026-07-23T16:17:50+08:00,b3ad9fcb0f43,086275e022767ff06f9c998dc897caf9c96311228f6940a4ebe0dd8bddd55935,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0010_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_06-QW0011,latest_live_06,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:17:57+08:00,2026-07-23T16:17:57+08:00,056f6bcf4c41,17b001f39196fcd7a49e3b9169f35470f80e1007ea18dba40b7fc660ed26b281,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0011_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_06-QW0012,latest_live_06,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:18:04+08:00,2026-07-23T16:18:04+08:00,713f35cbc334,222c4323880fa8137bb8033edc1f878f17028b4b8f8fa7d4edc1a0c2b51619f4,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0012_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0001,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:19:47+08:00,2026-07-23T16:19:47+08:00,213563f4d202,2a31b8a989b5f28057e0ae4e0f3829cc8f8fb1199970cf6be5f25312e29e2102,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0001_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0002,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:19:52+08:00,2026-07-23T16:19:52+08:00,ee0d9eaa3b0a,f0e4ebf87712dce7e69c60972f85726cda22c9498eb969226dd5e5decfd63f5f,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0002_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0003,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:19:59+08:00,2026-07-23T16:19:59+08:00,a1267451c63a,ae63c3db1ee444ef15e7ba9ef32d87a667a7bda3ed04fbdfeba1f9b6f1200eca,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0003_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0004,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:20:04+08:00,2026-07-23T16:20:04+08:00,b25705d320ae,41d306ee61dbea3c10b4449c29fff5978212528628b4ef93398bc57900869121,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0004_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0005,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:20:09+08:00,2026-07-23T16:20:09+08:00,4c3e0f2dcb24,959c1625e1214b7a4343fae8b9f66a8acd0e949b17c928d1d598fb502c3fb457,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0005_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0006,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:20:15+08:00,2026-07-23T16:20:15+08:00,eebf39e5f956,c984abe208252b9b9f6441d0c5d1f678c0452756125ad0adc0271f8982c2bd17,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0006_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0007,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:20:22+08:00,2026-07-23T16:20:22+08:00,4afc460eb948,6975b680457117f127f793482f1dc8f1ce57dc691293b541212c4d22720aa776,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0007_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0008,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:20:27+08:00,2026-07-23T16:20:27+08:00,c66b2e0e30d1,066b2ae21ce5f64aa491f69da6d8459d586da3bdb304dd945afd3b96042edf5e,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0008_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0009,latest_live_07,Alibaba DashScope,qwen-vl-max,qwen_vl_video_window,,2026-07-23T16:20:51+08:00,2026-07-23T16:20:51+08:00,2d0909e6d910,cda6307b193302c2c07b79158e50c46289a0e1c58c7afd839612a7abc521858d,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0009_qwen-vl-max.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0010,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:20:56+08:00,2026-07-23T16:20:56+08:00,c31aea0f612c,dbae3f74f55510a81c34ac4e5ab896d3bf9a1242bf3e198d6990fb6ed5ecafd3,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0010_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0011,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:21:02+08:00,2026-07-23T16:21:02+08:00,8e60f9ffd007,51caced1187b3a9470217a34a8b20c7bf2883357a26a4aa5a0fe75b6c34cf91c,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0011_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0012,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:21:07+08:00,2026-07-23T16:21:07+08:00,dd5f38e0ff4d,8a88ac0e29c9c25f17820b625637abcdd1e58452ccafc73e5fc59eb360a3138e,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0012_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0013,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:21:12+08:00,2026-07-23T16:21:12+08:00,10c287b516ba,cb283cf67d19912a6f53ecc5e93953eef97d77a96f17108a05c8ea3fde8c6dc4,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0013_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0014,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:21:21+08:00,2026-07-23T16:21:21+08:00,28d3d3de0c88,57f17a2849a398bae5e7622fb56808725cb315a0f3a1334d6305a9fb61ad820f,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0014_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0015,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:21:26+08:00,2026-07-23T16:21:26+08:00,cf61647defd4,143a363d509437de5c39bb44efd21d1e9500a89134cc1e0b0d36fb64154eb2e0,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0015_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0016,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:21:36+08:00,2026-07-23T16:21:36+08:00,b98541ce2bb4,408dbf853a3cc1e8d0bbb0545ca8de7946874257ab7aeb89f9faf52c18b249f9,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0016_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0017,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:21:41+08:00,2026-07-23T16:21:41+08:00,0be847ff26fb,6a0a5a249c85d10bfe6c65ad50843aebbebed7783b0ed8037bd1e80e224895af,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0017_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0018,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:21:47+08:00,2026-07-23T16:21:47+08:00,2f1f49b3d30a,4574477f5e3faa39059a333b9a875284470f39ad182d5ba0954d2b4a18b23447,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0018_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_07-QW0019,latest_live_07,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:21:51+08:00,2026-07-23T16:21:51+08:00,7c00a8625bc3,8a80b47db3f323ddf0d6f0a5f0bb23a3eafb33d304f8c1d554164b66827e8b90,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0019_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0001,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:24:23+08:00,2026-07-23T16:24:23+08:00,83f886c58579,083cce7327d3b6da130a1fe69d60b139415f40d1121cdd0431db7d215ef4f065,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0001_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0002,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:24:29+08:00,2026-07-23T16:24:29+08:00,7140782fbed6,081580d89bed3869d62f0f897e82cf508a0273be2e76a896cc5eb9aae609f078,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0002_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0003,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:24:34+08:00,2026-07-23T16:24:34+08:00,e0c72a3807d0,70a96f7fe5d52895d33efe07c67d6dd345bc020976060e8cb3c2bed6981569d0,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0003_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0004,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:24:39+08:00,2026-07-23T16:24:39+08:00,db985e9de96e,35410eccce94a11c6c72ec47aff6ebfc16e9a749936ca12484c109e1d41a82a5,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0004_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0005,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:24:44+08:00,2026-07-23T16:24:44+08:00,bec558b069b0,db063dc2a0ff3e28e35268d159761c455290aeb4f47b7fb7af36b07175ce4a67,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0005_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
latest_live_08-QW0006,latest_live_08,Alibaba DashScope,qwen-vl-plus,qwen_vl_video_window,,2026-07-23T16:24:52+08:00,2026-07-23T16:24:52+08:00,4e3311b85bfb,c618837a7103f6dcf1e5d7b599d6c6bf5b545a1e020a278378c5e474e740d6fa,connected,0,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_08/api_raw/latest_live_08_vision_0006_qwen-vl-plus.json,hash_and_redacted_ref_only_raw_local_not_committed
